dataset,additional_info,embedding_model,embedding_max_length,dr_method,dr_parameter,mn_ratio,fp_ratio,dimension_size,trustworthiness_ten_neigh,trustworthiness_fifty_neigh,trustworthiness_hundred_neigh,continuity_ten_neigh,continuity_fifty_neigh,continuity_hundred_neigh,pearson_corr,spearman_corr,ALS,AGS,Q,B,Q-B,NUM,Ss
SV,question_institution_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,5,0.9778,0.9742,0.9729,0.9869,0.9832,0.9812,0.6686,0.5958,0.9794,0.6322,2.5971,0.1205,2.4766,1.57372882882238,0.7869
SV,question_institution_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,10,0.9778,0.9739,0.9725,0.9872,0.9836,0.9819,0.6828,0.623,0.9795,0.6529,2.66467534694444,0.106656673611111,2.55801867333333,1.59938071556879,0.7997
SV,question_institution_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,50,0.9773,0.9738,0.9725,0.9873,0.9837,0.9819,0.6906,0.6424,0.9794,0.6665,2.7090,0.0979,2.6111,1.61589753181733,0.8079
SV,question_institution_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,5,0.9665,0.963,0.9605,0.9828,0.9778,0.9752,0.7409,0.7026,0.970966666666667,0.7218,2.86528971361111,0.0621089469444446,2.80318076666667,1.67427021913031,0.8371
SV,question_institution_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,10,0.9861,0.9839,0.9828,0.9922,0.9895,0.9882,0.8325,0.7871,0.9871,0.8098,3.2289,0.0314,3.1975,1.78814661218443,0.8941
SV,question_institution_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,50,0.9987,0.9977,0.9971,0.9997,0.9993,0.999,0.9336,0.9127,0.9986,0.9232,3.6931,0.0057,3.6874,1.92025227943275,0.9601
SV,question_institution_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,5,0.9861,0.9829,0.9808,0.9948,0.9912,0.9886,0.591,0.43,0.9874,0.5105,2.24370441,0.22743361,2.0162708,1.41995450631349,0.71
SV,question_institution_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,10,0.9869,0.9834,0.9811,0.995,0.9914,0.9888,0.6625,0.5642,0.987766666666667,0.6134,2.56357458027778,0.140187840277778,2.42338674,1.55672307749323,0.7784
SV,question_institution_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,50,0.9871,0.9835,0.9812,0.995,0.9913,0.9888,0.6191,0.4281,0.987816666666667,0.5236,2.28438034027778,0.215497113611111,2.06888322666667,1.43836129907151,0.7192
SV,question_institution_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,5,0.973,0.9688,0.9666,0.985,0.9781,0.9739,0.6985,0.5998,0.974233333333333,0.6492,2.63537344694444,0.105679173611111,2.52969427333333,1.59050126480092,0.7953
SV,question_institution_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,10,0.9739,0.9693,0.9669,0.9852,0.9785,0.9744,0.7355,0.6295,0.9747,0.6825,2.7463,0.0854,2.6609,1.63123603442298,0.8156
SV,question_institution_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,50,0.9738,0.9691,0.9667,0.9852,0.9786,0.9746,0.7344,0.6315,0.9747,0.6830,2.7477,0.0851,2.6626,1.63174581353837,0.8159
SV,question_institution_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,5,0.9548,0.9495,0.9459,0.9782,0.9704,0.9659,0.7356,0.7126,0.9608,0.7241,2.8388,0.0560,2.7828,1.6681765034512,0.8341
SV,question_institution_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,10,0.9836,0.98,0.9776,0.9922,0.9887,0.9867,0.8205,0.767,0.9848,0.79375,3.1632401025,0.0365001025,3.12674,1.76825903079837,0.8841
SV,question_institution_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,50,0.9986,0.9973,0.9964,0.9996,0.9991,0.9988,0.9325,0.899,0.9983,0.91575,3.6635874025,0.0068145025,3.6567729,1.91226904487836,0.9561
SV,question_institution_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,5,0.9848,0.9801,0.9769,0.9926,0.987,0.9829,0.7016,0.5024,0.98405,0.6020,2.5155546025,0.1459622025,2.3695924,1.53934804381595,0.7697
SV,question_institution_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,10,0.9857,0.9809,0.9775,0.9928,0.9873,0.9834,0.7255,0.5128,0.9846,0.6192,2.5720,0.1336,2.4385,1.56155703065882,0.7808
SV,question_institution_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,50,0.9861,0.981,0.9776,0.9929,0.9875,0.9836,0.7316,0.5279,0.984783333333333,0.6298,2.60671788444444,0.126048667777778,2.48066921666666,1.57501403697448,0.7875
SV,question_institution_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,5,0.9728,0.9685,0.9663,0.9849,0.978,0.9737,0.6978,0.6022,0.974033333333333,0.6500,2.63748426777778,0.104997601111111,2.53248666666667,1.59137885705028,0.7957
SV,question_institution_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,10,0.9732,0.9686,0.9662,0.985,0.9784,0.9743,0.7336,0.6301,0.974283333333333,0.6819,2.74277761777778,0.0855172544444442,2.65726036333334,1.6301105371518,0.8151
SV,question_institution_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,50,0.9731,0.9683,0.966,0.985,0.9784,0.9744,0.7326,0.6327,0.9742,0.6827,2.7451519225,0.0850014025,2.66015052,1.63099678724392,0.8155
SV,question_institution_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,5,0.9548,0.9495,0.9459,0.9782,0.9704,0.9659,0.7357,0.7126,0.9608,0.7242,2.8390,0.0560,2.7830,1.66823409728172,0.8341
SV,question_institution_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,10,0.9836,0.98,0.9776,0.9922,0.9887,0.9867,0.8205,0.767,0.9848,0.79375,3.1632401025,0.0365001025,3.12674,1.76825903079837,0.8841
SV,question_institution_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,50,0.9986,0.9973,0.9964,0.9996,0.9991,0.9988,0.9325,0.899,0.9983,0.91575,3.6635874025,0.0068145025,3.6567729,1.91226904487836,0.9561
SV,question_institution_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,5,0.9846,0.98,0.9768,0.9925,0.9868,0.9826,0.6759,0.4394,0.983883333333333,0.5577,2.37632501777778,0.181674854444444,2.19465016333334,1.48143517014189,0.7407
SV,question_institution_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,10,0.986,0.9809,0.9775,0.9928,0.9874,0.9835,0.7277,0.5301,0.984683333333333,0.6289,2.60365117361111,0.126581780277778,2.47706939333333,1.5738708312099,0.7869
SV,question_institution_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,50,0.9861,0.9809,0.9775,0.9929,0.9874,0.9835,0.7298,0.5174,0.9847,0.6236,2.5867,0.1304,2.4563,1.56725149651654,0.7836
SV,question_institution_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,5,0.9728,0.9685,0.9663,0.9849,0.978,0.9737,0.6978,0.6022,0.974033333333333,0.6500,2.63748426777778,0.104997601111111,2.53248666666667,1.59137885705028,0.7957
SV,question_institution_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,10,0.9732,0.9686,0.9662,0.985,0.9784,0.9743,0.7336,0.6301,0.974283333333333,0.6819,2.74277761777778,0.0855172544444442,2.65726036333334,1.6301105371518,0.8151
SV,question_institution_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,50,0.9731,0.9683,0.966,0.985,0.9784,0.9744,0.7326,0.6327,0.9742,0.6827,2.7451519225,0.0850014025,2.66015052,1.63099678724392,0.8155
SV,question_institution_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,5,0.9548,0.9495,0.9459,0.9782,0.9704,0.9659,0.7357,0.7126,0.9608,0.7242,2.8390,0.0560,2.7830,1.66823409728172,0.8341
SV,question_institution_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,10,0.9836,0.98,0.9776,0.9922,0.9887,0.9867,0.8205,0.767,0.9848,0.79375,3.1632401025,0.0365001025,3.12674,1.76825903079837,0.8841
SV,question_institution_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,50,0.9986,0.9973,0.9964,0.9996,0.9991,0.9988,0.9325,0.899,0.9983,0.91575,3.6635874025,0.0068145025,3.6567729,1.91226904487836,0.9561
SV,question_institution_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,5,0.9846,0.98,0.9768,0.9925,0.9868,0.9826,0.6759,0.4394,0.983883333333333,0.5577,2.37632501777778,0.181674854444444,2.19465016333334,1.48143517014189,0.7407
SV,question_institution_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,10,0.986,0.9809,0.9775,0.9928,0.9874,0.9835,0.7277,0.5301,0.984683333333333,0.6289,2.60365117361111,0.126581780277778,2.47706939333333,1.5738708312099,0.7869
SV,question_institution_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,50,0.9861,0.9809,0.9775,0.9929,0.9874,0.9835,0.7298,0.5174,0.9847,0.6236,2.5867,0.1304,2.4563,1.56725149651654,0.7836
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,5,0.963,0.9527,0.9462,0.981,0.9702,0.9624,0.4229,0.4252,0.962583333333333,0.4241,1.92275200111111,0.290018151111111,1.63273385,1.27778474321773,0.6389
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,10,0.9667,0.9555,0.9485,0.9813,0.9706,0.9628,0.4242,0.4269,0.9642,0.4256,1.9315,0.2902,1.6413,1.28113932887879,0.6406
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,50,0.9668,0.9557,0.9488,0.9813,0.9707,0.9628,0.4195,0.4257,0.9644,0.4226,1.9236,0.2935,1.6301,1.27676827968116,0.6384
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,5,0.9281,0.9221,0.9175,0.9842,0.9764,0.9712,0.6709,0.6541,0.9499,0.6625,2.5999,0.0826,2.5173,1.58659357324637,0.7933
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,10,0.9829,0.9769,0.9728,0.9955,0.9925,0.9905,0.7898,0.7704,0.9852,0.7801,3.1162,0.0421,3.0742,1.75332999556083,0.8767
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,50,0.9996,0.9989,0.9984,0.9998,0.9997,0.9996,0.9517,0.9437,0.9993,0.9477,3.7909,0.0027,3.7883,1.94634858131836,0.9732
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,5,0.9791,0.9708,0.9651,0.9863,0.975,0.9665,0.4487,0.4298,0.9738,0.4393,1.9967103025,0.2857437025,1.7109666,1.3080392195955,0.654
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,10,0.9809,0.9721,0.9661,0.9868,0.9757,0.9674,0.4499,0.4318,0.9748,0.4409,2.0042,0.2851,1.7190,1.3111144496191,0.6556
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,50,0.9808,0.9722,0.9661,0.9868,0.9758,0.9675,0.4544,0.4354,0.9749,0.4449,2.0157,0.2809,1.7349,1.31714567151853,0.6586
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,5,0.9631,0.9522,0.9457,0.9819,0.9718,0.9646,0.4549,0.435,0.9632,0.44495,1.98293336111111,0.268600337777778,1.71433302333333,1.30932540773229,0.6547
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,10,0.9656,0.954,0.9471,0.982,0.9719,0.9647,0.4553,0.4346,0.964216666666667,0.4450,1.98575069444445,0.269637871111111,1.71611282333334,1.3100048943929,0.655
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,50,0.966,0.9545,0.9475,0.9819,0.9718,0.9646,0.4523,0.4327,0.964383333333333,0.4425,1.97932071361111,0.272362213611111,1.7069585,1.30650621889067,0.6533
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,5,0.9291,0.9232,0.9185,0.9845,0.9768,0.9718,0.6776,0.6591,0.9507,0.6684,2.6212,0.0797,2.5415,1.5941981401319,0.7971
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,10,0.9831,0.9772,0.9732,0.9956,0.9927,0.9907,0.7949,0.7743,0.9854,0.7846,3.1330,0.0403,3.0926,1.75858797524226,0.8793
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,50,0.9996,0.999,0.9985,0.9998,0.9997,0.9996,0.9528,0.9447,0.999366666666667,0.9488,3.79515854694445,0.00256204694444448,3.79259650000001,1.94745898544745,0.9737
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,5,0.9792,0.9712,0.9653,0.986,0.9749,0.9669,0.4427,0.4253,0.973916666666667,0.4340,1.98222934027778,0.291510006944445,1.69071933333334,1.30027663723276,0.6501
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,10,0.9809,0.9724,0.9663,0.9863,0.9754,0.9675,0.4411,0.4256,0.9748,0.4334,1.9829,0.2932,1.6897,1.29989165702377,0.6499
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,50,0.9811,0.9726,0.9664,0.9863,0.9755,0.9676,0.4432,0.4267,0.9749,0.4350,1.9877,0.2916,1.6962,1.30236708214953,0.6512
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,5,0.9635,0.953,0.9465,0.9818,0.9718,0.9646,0.4492,0.4311,0.963533333333333,0.4402,1.97032690027778,0.273930113611111,1.69639678666667,1.30245797884871,0.6512
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,10,0.9659,0.9545,0.9476,0.982,0.9719,0.9647,0.4497,0.4308,0.964433333333333,0.4403,1.97313526694444,0.274768166944444,1.6983671,1.30321414203499,0.6516
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,50,0.9664,0.955,0.948,0.9819,0.9719,0.9647,0.4463,0.4288,0.96465,0.4376,1.96616484,0.27783441,1.68833043,1.29935769901902,0.6497
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,5,0.9294,0.9234,0.9187,0.9846,0.9769,0.9719,0.6789,0.6597,0.9508,0.6693,2.6248,0.0793,2.5455,1.59547058261818,0.7977
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,10,0.9831,0.9773,0.9733,0.9956,0.9927,0.9908,0.7959,0.7749,0.9855,0.7854,3.1360,0.0400,3.0959,1.75952893696012,0.8798
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,50,0.9996,0.999,0.9985,0.9998,0.9997,0.9996,0.953,0.9448,0.999366666666667,0.9489,3.79574300444445,0.00254688444444448,3.79319612000001,1.94761292868989,0.9738
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,5,0.9793,0.9714,0.9656,0.9861,0.9752,0.9673,0.4462,0.4272,0.9742,0.4367,1.9905,0.2889,1.7016,1.30447124153812,0.6522
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,10,0.9812,0.9727,0.9666,0.9864,0.9757,0.9679,0.4484,0.428,0.9751,0.4382,1.99736978027778,0.288243713611111,1.70912606666667,1.30733548359504,0.6537
SV,question_institution_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,50,0.9813,0.9727,0.9666,0.9865,0.9758,0.968,0.4497,0.4293,0.9752,0.4395,2.0012,0.2869,1.7143,1.30931802859351,0.6547
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,5,0.9591,0.9528,0.9485,0.9683,0.9584,0.9528,0.8705,0.8017,0.9567,0.8361,3.2140,0.0145,3.1994,1.78869233240376,0.8943
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,10,0.9607,0.9537,0.9493,0.9683,0.9585,0.9529,0.8707,0.8018,0.9572,0.8363,3.2166,0.0146,3.2019,1.78939808315534,0.8947
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,50,0.9609,0.9539,0.9494,0.9683,0.9585,0.9529,0.8707,0.8018,0.9573,0.8363,3.2169,0.0147,3.2022,1.78947597078027,0.8947
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,5,0.9634,0.961,0.9595,0.9854,0.9797,0.9768,0.988,0.9574,0.970966666666667,0.9727,3.77784011111111,0.00000300444444444329,3.77783710666667,1.94366589378593,0.9718
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,10,0.9883,0.9852,0.9834,0.9952,0.9922,0.9905,0.9931,0.9744,0.9891,0.9838,3.8923,0.0000,3.8922,1.97287598866899,0.9864
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,50,0.9998,0.9995,0.9993,0.9999,0.9997,0.9995,0.9989,0.9954,0.9996,0.9972,3.9871,0.0000,3.9871,1.99676514309186,0.9984
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,5,0.9712,0.9626,0.9573,0.9781,0.9641,0.9564,0.8464,0.6924,0.9650,0.7694,3.0080,0.0382,2.9697,1.72329049205292,0.8616
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,10,0.975,0.9654,0.9594,0.9783,0.9644,0.9566,0.8492,0.6951,0.966516666666667,0.7722,3.02296177777778,0.0377784011111112,2.98518337666667,1.72776832262508,0.8639
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,50,0.975,0.9654,0.9594,0.9783,0.9645,0.9567,0.852,0.6986,0.96655,0.7753,3.0340414225,0.0365765625,2.99746486,1.73131882101478,0.8657
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,5,0.9616,0.9544,0.9499,0.968,0.9581,0.9525,0.8694,0.7997,0.957416666666667,0.8346,3.21114453444445,0.0150962177777779,3.19604831666667,1.78774951172324,0.8939
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,10,0.9607,0.9536,0.9493,0.9679,0.958,0.9524,0.8695,0.7997,0.956983333333333,0.8346,3.20977084027778,0.0149776802777777,3.19479316,1.78739843347811,0.8937
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,50,0.961,0.9539,0.9495,0.9679,0.9581,0.9524,0.8695,0.7997,0.957133333333333,0.8346,3.21030833777778,0.0150144177777777,3.19529392,1.78753850867611,0.8938
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,5,0.9634,0.961,0.9595,0.9854,0.9797,0.9768,0.988,0.9574,0.970966666666667,0.9727,3.77784011111111,0.00000300444444444329,3.77783710666667,1.94366589378593,0.9718
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,10,0.9883,0.9852,0.9834,0.9952,0.9922,0.9905,0.9931,0.9744,0.9891,0.9838,3.8923,0.0000,3.8922,1.97287598866899,0.9864
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,50,0.9998,0.9995,0.9993,0.9999,0.9997,0.9995,0.9989,0.9954,0.9996,0.9972,3.9871,0.0000,3.9871,1.99676514309186,0.9984
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,5,0.9713,0.9628,0.9573,0.978,0.964,0.9562,0.8429,0.6897,0.964933333333333,0.7663,2.99716885444444,0.039455201111111,2.95771365333333,1.71980046904672,0.8599
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,10,0.975,0.9655,0.9595,0.9783,0.9644,0.9566,0.8513,0.6963,0.96655,0.7738,3.0288181225,0.0371525625,2.99166556,1.72964318863747,0.8648
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,50,0.9751,0.9655,0.9595,0.9784,0.9644,0.9567,0.8494,0.6965,0.9666,0.7730,3.0260,0.0375,2.9885,1.72873765505354,0.8644
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,5,0.9616,0.9544,0.9499,0.968,0.9581,0.9525,0.8694,0.7997,0.957416666666667,0.8346,3.21114453444445,0.0150962177777779,3.19604831666667,1.78774951172324,0.8939
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,10,0.9607,0.9536,0.9493,0.9679,0.958,0.9524,0.8695,0.7997,0.956983333333333,0.8346,3.20977084027778,0.0149776802777777,3.19479316,1.78739843347811,0.8937
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,50,0.961,0.9539,0.9495,0.9679,0.9581,0.9524,0.8695,0.7997,0.957133333333333,0.8346,3.21030833777778,0.0150144177777777,3.19529392,1.78753850867611,0.8938
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,5,0.9634,0.961,0.9595,0.9854,0.9797,0.9768,0.988,0.9574,0.970966666666667,0.9727,3.77784011111111,0.00000300444444444329,3.77783710666667,1.94366589378593,0.9718
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,10,0.9883,0.9852,0.9834,0.9952,0.9922,0.9905,0.9931,0.9744,0.9891,0.9838,3.8923,0.0000,3.8922,1.97287598866899,0.9864
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,50,0.9998,0.9995,0.9993,0.9999,0.9997,0.9995,0.9989,0.9954,0.9996,0.9972,3.9871,0.0000,3.9871,1.99676514309186,0.9984
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,5,0.9713,0.9628,0.9573,0.978,0.964,0.9562,0.8429,0.6897,0.964933333333333,0.7663,2.99716885444444,0.039455201111111,2.95771365333333,1.71980046904672,0.8599
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,10,0.975,0.9655,0.9595,0.9783,0.9644,0.9566,0.8513,0.6963,0.96655,0.7738,3.0288181225,0.0371525625,2.99166556,1.72964318863747,0.8648
SV,question_institution_cah_age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,50,0.9751,0.9655,0.9595,0.9784,0.9644,0.9567,0.8494,0.6965,0.9666,0.7730,3.0260,0.0375,2.9885,1.72873765505354,0.8644
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,5,0.9369,0.9299,0.9261,0.961,0.9469,0.9385,0.3965,0.4275,0.939883333333333,0.4120,1.82758854694444,0.278660813611111,1.54892773333333,1.2445592526406,0.6223
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,10,0.9372,0.9302,0.9263,0.961,0.9469,0.9385,0.3967,0.4275,0.940016666666667,0.4121,1.82821948027778,0.278696006944445,1.54952347333334,1.24479856737279,0.6224
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,50,0.9375,0.9303,0.9264,0.961,0.9469,0.9385,0.3968,0.4275,0.9401,0.4122,1.8285800625,0.2787312025,1.54984886,1.24492925903442,0.6225
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,5,0.9427,0.9396,0.9378,0.9815,0.9743,0.9704,0.8053,0.8132,0.9577,0.8093,3.1222,0.0220,3.1001,1.76071827672686,0.8804
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,10,0.9848,0.9806,0.9783,0.9944,0.9906,0.9883,0.8801,0.8848,0.9862,0.8825,3.4917,0.0108,3.4810,1.8657360745829,0.9329
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9992,0.9999,0.9996,0.9994,0.9707,0.9725,0.9996,0.9716,3.8854,0.0008,3.8847,1.97095183096899,0.9855
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,5,0.9623,0.9517,0.945,0.9683,0.9487,0.9378,0.3727,0.3757,0.9523,0.3742,1.75960225,0.33419961,1.42540264,1.19390227405764,0.597
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,10,0.9689,0.9566,0.9489,0.969,0.9496,0.9388,0.3826,0.381,0.9553,0.3818,1.78783641,0.32890225,1.45893416,1.20786346910568,0.6039
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,50,0.9694,0.9567,0.9492,0.969,0.9497,0.9389,0.3817,0.3807,0.955483333333333,0.3812,1.78672233361111,0.329801346944444,1.45692098666667,1.20702982012321,0.6035
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,5,0.9405,0.9331,0.9293,0.9623,0.9484,0.9401,0.4301,0.4509,0.9423,0.4405,1.9121,0.2518,1.6603,1.28852754465449,0.6443
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,10,0.9406,0.9332,0.9293,0.9623,0.9484,0.9401,0.4301,0.4509,0.9423,0.4405,1.9122,0.2518,1.6604,1.28855033532519,0.6443
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,50,0.9407,0.9334,0.9294,0.9623,0.9484,0.9401,0.4302,0.451,0.9424,0.4406,1.91264290027778,0.251786513611111,1.66085638666667,1.28874217230083,0.6444
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,5,0.9445,0.9417,0.9399,0.9819,0.9748,0.971,0.8276,0.8314,0.9590,0.8295,3.1986,0.0168,3.1819,1.78377448126157,0.8919
SV,question_institution_cah_age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,10,0.9853,0.9811,0.9788,0.9945,0.9907,0.9885,0.8923,0.8952,0.9865,0.8938,3.5353,0.0086,3.5267,1.87794513143134,0.939
